id,subject,chapter,group,case_stem,image,question,option_a,option_b,option_c,option_d,option_e,option_f,correct_answer,explanation
sly-than-037,sinh-ly,Sơ đồ nephron & vận chuyển dọc ống thận,Thận,"Sơ đồ nephron với 5 vị trí đánh dấu: A (khoang Bowman/đầu ống lượn gần), B (cuối ống lượn gần/nhánh xuống quai Henle), C (đáy quai Henle), D (nhánh lên quai Henle/ống lượn xa), E (ống góp).",/images/sinh-ly/than-so-do-nephron.png,Tại vị trí nephron nào nồng độ inulin trong dịch ống thận cao nhất trong quá trình chống bài niệu?,Vị trí A,Vị trí B,Vị trí C,Vị trí D,Vị trí E,,e,"Inulin không được tái hấp thu hay bài tiết, nhưng nước liên tục được tái hấp thu dọc nephron (đặc biệt ở ống góp dưới tác dụng ADH khi chống bài niệu), làm cô đặc inulin còn lại trong lòng ống ngày càng nhiều — nồng độ cao nhất ở vị trí cuối cùng, ống góp (E)."
sly-than-038,sinh-ly,Sơ đồ nephron & vận chuyển dọc ống thận,Thận,"Sơ đồ nephron với 5 vị trí đánh dấu: A (khoang Bowman/đầu ống lượn gần), B (cuối ống lượn gần/nhánh xuống quai Henle), C (đáy quai Henle), D (nhánh lên quai Henle/ống lượn xa), E (ống góp).",/images/sinh-ly/than-so-do-nephron.png,Tại vị trí nephron nào nồng độ inulin trong dịch ống thận thấp nhất?,Vị trí A,Vị trí B,Vị trí C,Vị trí D,Vị trí E,,a,"Ở khoang Bowman (A), dịch lọc vừa được hình thành, chưa có sự tái hấp thu nước nào xảy ra để cô đặc inulin, nên nồng độ inulin ở đây bằng nồng độ huyết tương — thấp nhất so với các vị trí sau (nơi nước liên tục được tái hấp thu làm cô đặc dần inulin còn lại)."
sly-than-039,sinh-ly,Sơ đồ nephron & vận chuyển dọc ống thận,Thận,"Sơ đồ nephron với 5 vị trí đánh dấu: A (khoang Bowman/đầu ống lượn gần), B (cuối ống lượn gần/nhánh xuống quai Henle), C (đáy quai Henle), D (nhánh lên quai Henle/ống lượn xa), E (ống góp).",/images/sinh-ly/than-so-do-nephron.png,Nồng độ glucose trong dịch ống thận cao nhất ở vị trí nào của nephron?,Vị trí A,Vị trí B,Vị trí C,Vị trí D,Vị trí E,,,"[Mâu thuẫn nguồn: đáp án tô đỏ trong đề gốc là (E), nhưng phần giải thích đi kèm lại viết ""Glucose được tái hấp thu nhiều ở đầu ống lượn gần... Nồng độ glucose trong dịch ống thận cao nhất trong khoang Bowman trước khi bất kỳ sự tái hấp thu nào xảy ra"" — tức ủng hộ đáp án (A), không phải (E). Về mặt sinh lý, glucose được lọc tự do rồi tái hấp thu gần như hoàn toàn ngay ở ống lượn gần nên nồng độ phải giảm dần từ vị trí A và duy trì ở mức thấp/gần 0 từ đó về sau, không có lý do tăng trở lại ở E. Do mâu thuẫn giữa đáp án tô đỏ và lời giải, để trống chờ rà soát lại nguồn gốc."
sly-than-040,sinh-ly,Sơ đồ nephron & vận chuyển dọc ống thận,Thận,"Biểu đồ dưới đây mô tả 4 đường cong A, B, C, D thể hiện % lượng chất còn lại trong dịch ống thận dọc theo nephron (Bowman → ống lượn gần → ống lượn xa → niệu).",/images/sinh-ly/than-do-thi-tai-loc.png,Đường cong nào mô tả đồ thị inulin dọc theo nephron?,Đường cong A,Đường cong B,Đường cong C,Đường cong D,,,c,Inulin không được tái hấp thu hay bài tiết nên % lượng còn lại trong ống luôn bằng 100% (đường thẳng ngang) suốt chiều dài nephron — khớp với đường cong C.
sly-than-041,sinh-ly,Sơ đồ nephron & vận chuyển dọc ống thận,Thận,"Biểu đồ dưới đây mô tả 4 đường cong A, B, C, D thể hiện % lượng chất còn lại trong dịch ống thận dọc theo nephron (Bowman → ống lượn gần → ống lượn xa → niệu).",/images/sinh-ly/than-do-thi-tai-loc.png,Đường cong nào mô tả đồ thị alanine dọc theo nephron?,Đường cong A,Đường cong B,Đường cong C,Đường cong D,,,a,"Alanine, giống glucose, được tái hấp thu mạnh mẽ ngay ở đầu ống lượn gần nhờ đồng vận chuyển Na+-acid amin, nên % lượng còn lại giảm nhanh chóng dọc theo ống lượn gần — khớp với đường cong A."
sly-than-042,sinh-ly,Sơ đồ nephron & vận chuyển dọc ống thận,Thận,"Biểu đồ dưới đây mô tả 4 đường cong A, B, C, D thể hiện % lượng chất còn lại trong dịch ống thận dọc theo nephron (Bowman → ống lượn gần → ống lượn xa → niệu).",/images/sinh-ly/than-do-thi-tai-loc.png,Đường cong nào mô tả đồ thị acid para-aminohippuric (PAH) dọc theo nephron?,Đường cong A,Đường cong B,Đường cong C,Đường cong D,,,d,"PAH được lọc rồi còn được bài tiết thêm vào dịch ống ở ống lượn gần, nên lượng PAH trong ống tăng vượt quá 100% lượng đã lọc ban đầu — khớp với đường cong D (đường tăng lên)."
sly-than-043,sinh-ly,Sơ đồ nephron & vận chuyển dọc ống thận,Thận,,,Một cậu bé 5 tuổi nuốt phải một lọ Aspirin (acid salicylic) và được cấp cứu tại phòng cấp cứu. Việc điều trị tạo ra sự thay đổi độ pH trong nước tiểu làm tăng bài tiết acid salicylic. Sự thay đổi độ pH trong nước tiểu là gì và cơ chế tăng bài tiết acid salicylic là gì?,"Acid hóa, chuyển acid salicylic thành dạng HA của nó","Kiềm hóa, chuyển acid salicylic thành dạng A- của nó","Acid hóa, chuyển acid salicylic thành dạng A- của nó","Kiềm hóa, chuyển acid salicylic thành dạng HA của nó",,,b,"Kiềm hóa nước tiểu (bằng truyền bicarbonate) chuyển nhiều acid salicylic thành dạng ion hóa A-. Dạng A- tích điện, không thể khuếch tán ngược từ nước tiểu vào máu (bẫy ion - ""ion trapping""), nên bị giữ lại trong nước tiểu và bài tiết ra ngoài nhiều hơn — đây là nguyên lý điều trị ngộ độc salicylat/aspirin."
sly-than-044,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,"Thận có các chức năng sau đây, trừ:",Tham gia điều hoà các thành phần nội môi.,Tham gia điều hoà huyết áp.,Tham gia điều hoà cân bằng acid - base.,Tham gia điều hoà chức năng nội tiết.,Tham gia điều hoà sản sinh hồng cầu.,,d,
sly-than-045,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Chức năng của nephron trong quá trình bài tiết nước tiểu:,Lọc và bài tiết các chất không cần thiết ra khỏi cơ thể.,Lọc các chất không cần thiết ra khỏi máu và tái hấp thu các chất cần thiết trở lại máu.,"Lọc và bài tiết các chất không cần thiết ra khỏi cơ thể, tái hấp thu các chất cần thiết trở lại máu.","Lọc và bài tiết các chất không cần thiết ra khỏi cơ thể, tái hấp thu nước trở lại máu.",,,c,
sly-than-046,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Quá trình lọc xảy ra ở:,Mao mạch cầu thận.,Mao mạch quanh ống thận.,Mao mạch cầu thận và mao mạch quanh ống thận.,Toàn bộ các phần của ống thận.,,,a,
sly-than-047,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Cấu tạo mao mạch và áp suất mao mạch ở thận rất phù hợp với chức năng tạo nước tiểu được thể hiện ở đặc điểm:,Mạng lưới mao mạch dày đặc quanh cầu thận và ống thận.,"Mao mạch cầu thận có áp suất thấp, mao mạch quanh ống thận có áp suất cao.","Mao mạch cầu thận có áp suất cao, mao mạch quanh ống thận có áp suất thấp.",Mạch máu vùng tuỷ thận là những mạch thẳng (vasa recta).,,,c,
sly-than-048,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Dịch lọc cầu thận:,Thành phần như huyết tương trong máu động mạch.,Nồng độ ion giống trong máu động mạch.,Thành phần ion không giống huyết tương trong máu động mạch.,Có pH bằng pH của huyết tương.,Thành phần protein giống như huyết tương.,,d,
sly-than-049,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Các áp suất có tác dụng đẩy nước và các chất hoà tan từ mao mạch cầu thận vào bao Bowman:,Áp suất keo trong bao Bowman và áp suất thuỷ tĩnh trong mao mạch cầu thận.,Áp suất thuỷ tĩnh trong bao Bowman và áp suất keo trong mao mạch cầu thận.,Áp suất keo trong mao mạch cầu thận và áp suất keo trong bao Bowman.,Áp suất thuỷ tĩnh trong mao mạch cầu thận và áp suất thuỷ tĩnh trong bao Bowman.,,,a,
sly-than-050,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Áp suất có tác dụng ngăn cản quá trình lọc cầu thận:,Áp suất thuỷ tĩnh trong mao mạch cầu thận và áp suất thuỷ tĩnh trong bao Bowman.,Áp suất thuỷ tĩnh trong mao mạch cầu thận và áp suất keo trong mao mạch cầu thận.,Áp suất thuỷ tĩnh trong mao mạch cầu thận và áp suất keo trong bao Bowman.,Áp suất thuỷ tĩnh trong bao Bowman và áp suất keo trong mao mạch cầu thận.,Áp suất keo trong mao mạch cầu thận và áp suất keo trong bao Bowman.,,d,
sly-than-051,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Lưu lượng lọc cầu thận tăng khi:,Kích thích thần kinh giao cảm.,Tiểu động mạch đi co mạnh.,Tiểu động mạch đến giãn.,Tiểu động mạch đi giãn.,,,c,
sly-than-052,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Cơ chế tự điều hoà lưu lượng lọc cầu thận là:,Sự kết hợp hai cơ chế feedback (-) làm giãn tiểu động mạch đến và co tiểu động mạch đi.,Sự kết hợp hai cơ chế feedback (+) làm giãn tiểu động mạch đến và co tiểu động mạch đi.,Sự kết hợp một cơ chế feedback (-) với một cơ chế feedback (+) làm giãn tiểu động mạch đến và co tiểu động mạch đi.,Do các tế bào cận cầu thận bài tiết renin vào máu để tổng hợp angiotensin.,Do các tế bào Macula densa đảm nhận.,,a,
sly-than-053,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,ADH làm tăng tái hấp thu nước ở:,ống lượn gần và ống lượn xa.,ống lượn gần và quai Henlé.,ống lượn xa và ống góp.,ống góp vùng vỏ và ống lượn xa.,ống góp vùng tuỷ và ống lượn xa.,,c,
sly-than-054,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Lượng dịch lọc được tái hấp thu nhiều nhất ở:,ống lượn gần.,Quai Henlé.,ống lượn xa.,ống góp vùng vỏ.,ống góp vùng tuỷ.,,a,
sly-than-055,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Nếu hệ số lọc sạch của một chất ít hơn hệ số lọc sạch của inulin thì:,Chất đó được bài tiết ở ống lượn gần nhiều hơn ở ống lượn xa.,Chất đó được tái hấp thu ở ống thận.,Chất đó được bài tiết ở ống thận.,"Chất đó vừa được bài tiết, vừa được tái hấp thu ở ống thận.",,,b,
sly-than-056,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Tái hấp thu glucose xảy ra ở:,ống lượn gần.,Quai Henlé.,ống lượn xa.,ống góp vùng vỏ.,ống góp vùng tuỷ.,,a,
sly-than-057,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Aldosteron gây ảnh hưởng lớn nhất lên:,Tái hấp thu Na+ ở ống lượn gần.,Tái hấp thu Na+ ở phần mỏng quai Henlé.,Tái hấp thu Na+ ở phần dày quai Henlé.,Tái hấp thu Na+ ở ống góp.,Tái hấp thu Na+ ở ống lượn xa.,,e,
sly-than-058,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Tái hấp thu glucose theo cơ chế:,"Vận chuyển tích cực thứ phát (đồng vận chuyển với Na+) ở bờ diềm bàn chải vào trong tế bào, sau đó khuếch tán thuận hoá qua bờ bên và bờ đáy.","Vận chuyển tích cực thứ phát (vận chuyển ngược với Na+) ở bờ diềm bàn chải vào trong tế bào, sau đó khuếch tán thuận hoá qua bờ bên và bờ đáy.","Khuếch tán thuận hoá qua bờ diềm bàn chải, sau đó vận chuyển tích cực thứ phát (đồng vận chuyển với Na+) qua bờ bên và bờ đáy.","Khuếch tán thuận hoá qua bờ diềm bàn chải, sau đó vận chuyển tích cực thứ phát (vận chuyển ngược với Na+) qua bờ bên và bờ đáy.","Vận chuyển tích cực nguyên phát qua bờ diềm bàn chải, sau đó vận chuyển tích cực thứ phát (đồng vận chuyển với Na+) qua bờ bên và bờ đáy.",,a,
sly-than-059,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Tái hấp thu Na+ ở ống lượn gần theo cơ chế:,"Vận chuyển tích cực nguyên phát từ lòng ống vào tế bào, khuếch tán thuận hoá từ tế bào vào dịch kẽ.","Khuếch tán đơn thuần từ lòng ống vào tế bào, vận chuyển tích cực thứ phát từ tế bào vào dịch kẽ.","Khuếch tán thuận hoá từ lòng ống vào tế bào, vận chuyển tích cực nguyên phát từ tế bào vào dịch kẽ.","Vận chuyển tích cực nguyên phát từ lòng ống vào tế bào, vận chuyển tích cực thứ phát từ tế bào vào dịch kẽ.","Khuếch tán đơn thuần từ lòng ống vào tế bào, khuếch tán thuận hoá từ tế bào vào dịch kẽ.",,c,
sly-than-060,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Tái hấp thu ở quai Henle:,"Ngành xuống tái hấp thu Na+, ngành lên tái hấp thu nước và urê.","Ngành xuống tái hấp thu nước và urê, ngành lên tái hấp thu Na+.","Ngành xuống tái hấp thu Na+ và urê, ngành lên tái hấp thu nước.","Ngành xuống tái hấp thu nước, ngành lên tái hấp thu Na+ và urê.",,,b,
sly-than-061,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,"Nồng độ của một chất trong huyết tương là 0,2 mg/1ml; trong nước tiểu là 2mg/ml; lượng nước tiểu là 2 ml/min. Hệ số lọc sạch đúng của chất đó là:",2 ml/min.,10 ml/min.,20 ml/min.,100 ml/min.,200 ml/min.,,c,
sly-than-062,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Ở một phụ nữ khả năng thải của thận đối với glucose là 350mg/min thì lượng glucose bị mất theo nước tiểu là:,0 mg/min.,50 mg/min.,220 mg/min.,225 mg/min.,320 mg/min.,,b,
sly-than-063,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Có một lượng rất ít protein trong dịch lọc cầu thận là vì:,Các phân tử protein huyết tương đều quá lớn so với kích thước của lỗ lọc.,Điện tích âm của lỗ lọc đã đẩy lùi các phân tử protein huyết tương.,Do kích thước của lỗ lọc và điện tích âm của lỗ lọc.,Do điện tích dương của lỗ lọc hút và giữ lại các phân tử protein.,,,c,
sly-than-064,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Một chất được dùng để đánh giá chức năng lọc cầu thận khi:,"Được lọc hoàn toàn qua cầu thận, không được tái hấp thu và bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, được tái hấp thu nhưng không được bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, không được tái hấp thu nhưng được bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, được tái hấp thu và được bài tiết ở ống thận.",,,a,
sly-than-065,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Một chất được dùng để đánh giá chức năng bài tiết khi:,"Được lọc hoàn toàn qua cầu thận, không được tái hấp thu và bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, được tái hấp thu mà không được bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, không được tái hấp thu, được bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, được tái hấp thu và được bài tiết ở ống thận.",,,c,
sly-than-066,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Một chất được dùng để đánh giá chức năng tái hấp thu khi:,"Được lọc hoàn toàn qua cầu thận, không được tái hấp thu và bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, được tái hấp thu nhưng không được bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, không được tái hấp thu nhưng được bài tiết ở ống thận.","Được lọc hoàn toàn qua cầu thận, được tái hấp thu và được bài tiết ở ống thận.",,,b,
sly-than-067,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Vai trò của thận trong điều hoà cân bằng acid-base là:,Duy trì nồng độ ion bicarbonat trong dịch ngoại bào ở mức hằng định.,Duy trì nồng độ ion H+ trong dịch nội bào ở mức hằng định.,Duy trì nồng độ phosphat trong máu ở mức hằng định.,Duy trì nồng độ ion OH- trong dịch ngoại bào ở mức hằng định.,,,a,
sly-than-068,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Khi có rối loạn thăng bằng acid-base thì:,Thận sẽ đưa pH trở lại hoàn toàn bình thường sau vài giây.,Thận sẽ đào thải tới 1000mMol acid hoặc base mỗi ngày.,Thận sẽ đưa pH trở lại bình thường sau vài ngày.,Thận điều chỉnh pH nhanh nhưng không hoàn toàn về bình thường.,,,c,
sly-than-069,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Thận có vai trò trong điều hoà pH vì:,Thận bài tiết ion H+ khi nhiễm toan.,Thận bài tiết bicarbonat khi nhiễm toan.,Thận bài tiết Na+ khi nó tái hấp thu ion bicarbonat.,Thận điều hoà pH rất nhanh.,Ở trong ống thận có hệ đệm bicarbonat rất mạnh.,,a,
sly-than-070,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Erythropoietin:,"Là một glycoprotein có trọng lượng phân tử 34.000 do gan, thận, lách và tuỷ xương sản xuất.",Là một hormon do thận bài tiết có tác dụng kích thích sản sinh hồng cầu.,Được sản xuất chậm khi các mô bị thiếu oxy vài ngày.,Nó kích thích làm tăng quá trình tổng hợp Hb trong bào tương nhưng làm giảm quá trình vận động của hồng cầu lưới trong máu ngoại vi.,,,b,
sly-than-071,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Cơ chế lọc ở cầu thận:,PB giữ nước và các chất hoà tan ở lại bao Bowman.,PK đẩy nước và các chất hoà tan ra khỏi mạch máu.,PH và PK đẩy nước và các chất hoà tan từ mạch máu vào bao Bowman.,PH đẩy nước và các chất hoà tan ra khỏi mạch máu.,PK và PH đều giữ nước và các chất hoà tan ở lại mạch máu.,,d,
sly-than-072,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Các yếu tố ảnh hưởng đến lưu lượng lọc cầu thận:,"Giãn tiểu động mạch đến, giãn tiểu động mạch đi làm tăng lưu lượng lọc.","Giãn tiểu động mạch đến, co tiểu động mạch đi làm tăng lưu lượng lọc.",Kích thích thần kinh giao cảm làm tăng lưu lượng lọc.,Co cả tiểu động mạch đến và tiểu động mạch đi làm tăng lưu lượng lọc.,Huyết áp động mạch hệ thống giảm làm tăng lưu lượng lọc.,,b,
sly-than-073,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Dịch lọc cầu thận:,Có thành phần như huyết tương trong máu động mạch.,Có thành phần protein như huyết tương.,Có thành phần giống dịch bạch huyết thu nhận từ ống ngực.,Có cùng áp suất thẩm thấu với huyết tương.,Có thành phần không giống với huyết tương trong máu động mạch.,,d,
sly-than-074,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Tái hấp thu glucose ở ống thận:,Glucose được tái hấp thu ở tất cả các đoạn của ống thận.,Glucose được tái hấp thu ở ống lượn gần.,Glucose được tái hấp thu ở ống lượn gần và ống lượn xa.,Glucose được tái hấp thu hoàn toàn ở ống thận khi nồng độ trong máu thấp hơn 160 mg%.,,,b,
sly-than-075,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Na+ được tái hấp thu ở:,"ống lượn gần, ngành lên của quai Henlé, ống lượn xa và ống góp.","ống lượn gần, ngành xuống của quai Henlé, ống lượn xa và ống góp.","ống lượn gần, quai Henlé, ống lượn xa và ống góp.","ống lượn gần, ống lượn xa và ống góp.","ở ống lượn gần, ngành lên quai Henlé, ống lượn xa.",,a,
sly-than-076,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Aldosteron làm tăng tái hấp thu Na+ ở:,Ngành xuống của quai Henlé.,Ngành lên của quai Henlé.,ống lượn gần.,ống lượn xa.,,,d,
sly-than-077,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,"Một người bình thường sau khi uống 1000 ml NaCl 0,9% thì:",Thể tích nước tiểu tăng.,áp suất thẩm thấu của nước tiểu tăng.,áp suất thẩm thấu của huyết tương tăng.,Tăng bài tiết ADH.,Tăng bài tiết aldosteron.,,a,
sly-than-078,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Nước được tái hấp thu chủ yếu ở:,ống lượn gần theo cơ chế thụ động.,Ngành xuống của quai Henle theo cơ chế thụ động.,Ngành lên của quai Henle theo cơ chế thụ động.,ống lượn xa dưới tác dụng của ADH.,ống góp dưới tác dụng của ADH.,,a,
sly-than-079,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Hormon nào sau đây do thận bài tiết:,"Angiotensinogen, renin.","Cortisol, ADH.","Aldosteron, erythropoietin.","ADH, aldosteron.","Renin, erythropoietin.",,e,
sly-than-080,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,"Nồng độ của một chất trong huyết tương là 0,1mg/1ml; trong nước tiểu là 1 mg/1ml, lượng nước tiểu là 2ml/phút. Hệ số lọc sạch đúng của chất đó:",2 ml/ phút.,10 ml/ phút.,20 ml/ phút.,100 ml/ phút.,200 ml/ phút.,,c,
sly-than-081,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Aldosteron trong máu tăng dẫn đến:,Tăng tái hấp thu ion HCO3- ở ống thận.,Tăng thể tích nước tiểu.,Tăng bài tiết nước và ion Na+ ở ống thận.,Tăng lưu lượng lọc ở cầu thận.,Tăng tái hấp thu ion Na+ và bài tiết ion K+ ở ống thận.,,e,
sly-than-082,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Mức vận chuyển tối đa (Tm) của một chất là:,Mức tối đa chất đó có thể được lọc.,Mức tối đa chất đó có thể được tái hấp thu hoặc được bài tiết.,Mức tối đa chất đó có thể được pha loãng trong nước tiểu.,Mức tối đa chất đó có thể được cô đặc trong nước tiểu.,Mức tối đa chất đó có thể được bài xuất theo nước tiểu.,,b,
sly-than-083,sinh-ly,Câu hỏi ôn tập ngắn,Thận,,,Yếu tố nào sau đây thể hiện vai trò của thận trong tạo hồng cầu:,Thận tái hấp thu các chất tham gia tạo hồng cầu.,Bản thân thận là một cơ quan sản sinh hồng cầu từ tế bào gốc.,Thận bài tiết erythropoietin để thúc đẩy việc sản sinh hồng cầu của tuỷ xương.,Thận cung cấp các yếu tố cần thiết để tạo hồng cầu.,,,c,
