id,subject,chapter,group,question,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
noi-base-097,noi,Basedow,Nội tiết,Các nguyên nhân chính gây cường giáp: Basedow chiếm 90% — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-098,noi,Basedow,Nội tiết,Các nguyên nhân chính gây cường giáp: Bướu giáp đơn thuần — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-099,noi,Basedow,Nội tiết,Các nguyên nhân chính gây cường giáp: Chửa trứng — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-100,noi,Basedow,Nội tiết,Các nguyên nhân chính gây cường giáp: Tiền sản giật - sản giật — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-101,noi,Basedow,Nội tiết,Đặc điểm cơ chế bệnh sinh của bệnh Basedow: Basedow không có tính chất gia đình — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-102,noi,Basedow,Nội tiết,Đặc điểm cơ chế bệnh sinh của bệnh Basedow: Basedow là bệnh tự miễn dịch — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-103,noi,Basedow,Nội tiết,Đặc điểm cơ chế bệnh sinh của bệnh Basedow: Basedow chỉ gặp ở phụ nữ — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-104,noi,Basedow,Nội tiết,Đặc điểm cơ chế bệnh sinh của bệnh Basedow: Bệnh sinh của bệnh mắt Basedow liên quan đến tế bào lympho gây độc — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-105,noi,Basedow,Nội tiết,"Các yếu tố khởi động đáp ứng miễn dịch của Basedow: Bệnh có xu hướng tiến triển khi thai nghén. Sau trẻ, tình trạng ức chế miễn dịch không còn nên bệnh Basedow giảm đi — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-base-106,noi,Basedow,Nội tiết,Các yếu tố khởi động đáp ứng miễn dịch của Basedow: Stress thường dẫn đến ức chế miễn dịch có thể khởi phát bệnh — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-107,noi,Basedow,Nội tiết,"Các yếu tố khởi động đáp ứng miễn dịch của Basedow: Nữ dễ bị Basedow hơn nam vì nhiều nst X hơn, nhiều estrogen hơn — Nhận định này đúng hay sai?",Đúng,Sai,,,,a,
noi-base-108,noi,Basedow,Nội tiết,"Các yếu tố khởi động đáp ứng miễn dịch của Basedow: Ăn nhiều iod làm thúc đẩy bệnh, ngược lại điều trị bằng lithium làm suy giáp — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-base-109,noi,Basedow,Nội tiết,"Triệu chứng cơ năng bệnh cường giáp: Gầy sút là dấu hiệu rất thường gặp, gầy 3 - 20 kg trong vài tuần - vài tháng — Nhận định này đúng hay sai?",Đúng,Sai,,,,a,
noi-base-110,noi,Basedow,Nội tiết,"Triệu chứng cơ năng bệnh cường giáp: Trầm cảm, dễ xúc động, ngủ nhiều — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-base-111,noi,Basedow,Nội tiết,"Triệu chứng cơ năng bệnh cường giáp: Hay hồi hộp, đánh trống ngực, cảm giác nghẹt thở, đau vùng trước tim — Nhận định này đúng hay sai?",Đúng,Sai,,,,a,
noi-base-112,noi,Basedow,Nội tiết,Triệu chứng cơ năng bệnh cường giáp: Táo bón do giảm nhu động ruột — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-113,noi,Basedow,Nội tiết,Triệu chứng tim mạch của bệnh nhân cường giáp: Nhịp tim nhanh > 100 chu kì/phút thường xuyên ngay cả khi nghỉ ngơi — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-114,noi,Basedow,Nội tiết,"Triệu chứng tim mạch của bệnh nhân cường giáp: Huyết áp tâm thu, tâm trương đều tăng — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-base-115,noi,Basedow,Nội tiết,Triệu chứng tim mạch của bệnh nhân cường giáp: Dấu hiệu mạch kích động — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-116,noi,Basedow,Nội tiết,Triệu chứng tim mạch của bệnh nhân cường giáp: Suy tim giảm cung lượng — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-117,noi,Basedow,Nội tiết,Triệu chứng thần kinh - cơ ở bệnh nhân cường giáp: Run đầu chi tương tự bệnh parkinson — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-118,noi,Basedow,Nội tiết,"Triệu chứng thần kinh - cơ ở bệnh nhân cường giáp: Run đầu chi biên độ nhỏ, tần số nhanh, giảm đi khi tập trung làm việc như cầm đũa hay khâu vá — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-base-119,noi,Basedow,Nội tiết,Triệu chứng thần kinh - cơ ở bệnh nhân cường giáp: Phản xạ gân xương giảm — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-120,noi,Basedow,Nội tiết,Triệu chứng thần kinh - cơ ở bệnh nhân cường giáp: Có dấu hiệu ghế đẩu — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-121,noi,Basedow,Nội tiết,Đặc điểm bướu giáp trong bệnh cường giáp: Gặp khoảng 50% bệnh nhân cường giáp — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-122,noi,Basedow,Nội tiết,Đặc điểm bướu giáp trong bệnh cường giáp: Bướu thường rất to (độ III) — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-123,noi,Basedow,Nội tiết,Đặc điểm bướu giáp trong bệnh cường giáp: Là bướu mạch — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-124,noi,Basedow,Nội tiết,Đặc điểm bướu giáp trong bệnh cường giáp: Có thể nghe thấy tiếng thổi tâm thu hoặc tiếng thổi liên tục — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-125,noi,Basedow,Nội tiết,Các dấu hiệu điển hình ở bệnh mắt Basedow?: Dấu hiệu Stellwag là co cơ mi trên gây hở khe mi — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-126,noi,Basedow,Nội tiết,Các dấu hiệu điển hình ở bệnh mắt Basedow?: Dấu hiệu Dalrumple là mi mắt nhắm không kín — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-127,noi,Basedow,Nội tiết,Các dấu hiệu điển hình ở bệnh mắt Basedow?: Dấu hiệu Von Graefe là nhìn đôi do liệt cơ vận nhãn — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-128,noi,Basedow,Nội tiết,Các dấu hiệu điển hình ở bệnh mắt Basedow?: Dấu hiệu Moebius là mất đồng tác giữa nhãn cầu và mi trên — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-129,noi,Basedow,Nội tiết,Biến chứng của bệnh cường giáp: Vàng da do tắc mật và viêm gan — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-130,noi,Basedow,Nội tiết,"Biến chứng của bệnh cường giáp: Thoái hóa xương, khớp — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-base-131,noi,Basedow,Nội tiết,"Biến chứng của bệnh cường giáp: Rối loạn cương dương, vú to ở nam giới — Nhận định này đúng hay sai?",Đúng,Sai,,,,a,
noi-base-132,noi,Basedow,Nội tiết,Biến chứng của bệnh cường giáp: Loãng xương — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-133,noi,Basedow,Nội tiết,"Xét nghiệm hormone trong bệnh cường giáp: FT4 tăng rất cao, FT3 bình thường hoặc tăng nhẹ — Nhận định này đúng hay sai?",Đúng,Sai,,,,b,
noi-base-134,noi,Basedow,Nội tiết,"Xét nghiệm hormone trong bệnh cường giáp: TSH giảm thấp (<0,1U/L) — Nhận định này đúng hay sai?",Đúng,Sai,,,,a,
noi-base-135,noi,Basedow,Nội tiết,Xét nghiệm hormone trong bệnh cường giáp: TRAb tăng đặc hiệu với bệnh Basedow — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-136,noi,Basedow,Nội tiết,Xét nghiệm hormone trong bệnh cường giáp: Xét nghiệm TRAb là nhạy nhất và quan trọng nhất để chẩn đoán cường giáp — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-137,noi,Basedow,Nội tiết,Chẩn đoán xác định Basedow mà không cần phải làm thêm xét nghiệm cận lâm sàng nào trong trường hợp: Nhiễm độc giáp + bướu mạch — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-138,noi,Basedow,Nội tiết,Chẩn đoán xác định Basedow mà không cần phải làm thêm xét nghiệm cận lâm sàng nào trong trường hợp: Nhiễm độc giáp + lồi mắt — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-139,noi,Basedow,Nội tiết,Chẩn đoán xác định Basedow mà không cần phải làm thêm xét nghiệm cận lâm sàng nào trong trường hợp: Nhiễm độc giáp + phù niêm trước xương chày — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-140,noi,Basedow,Nội tiết,Chẩn đoán xác định Basedow mà không cần phải làm thêm xét nghiệm cận lâm sàng nào trong trường hợp: Nhiễm độc giáp + bàn tay Basedow — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-141,noi,Basedow,Nội tiết,Các biểu hiện lâm sàng nổi trội của Basedow ở nam giới: Tim mạch — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-142,noi,Basedow,Nội tiết,Các biểu hiện lâm sàng nổi trội của Basedow ở nam giới: Tâm - thần kinh — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-143,noi,Basedow,Nội tiết,Các biểu hiện lâm sàng nổi trội của Basedow ở nam giới: Yếu cơ — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-144,noi,Basedow,Nội tiết,Các biểu hiện lâm sàng nổi trội của Basedow ở nam giới: Bướu giáp to (độ III) — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-145,noi,Basedow,Nội tiết,Đặc điểm cơn liệt ở bệnh nhân Basedow có hạ kali máu: Xuất hiện thường về đêm gần sáng — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-146,noi,Basedow,Nội tiết,Đặc điểm cơn liệt ở bệnh nhân Basedow có hạ kali máu: Sau 1 ngày gắng sức hoặc sau 1 bữa ăn nhiều đường — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-147,noi,Basedow,Nội tiết,Đặc điểm cơn liệt ở bệnh nhân Basedow có hạ kali máu: Liệt mềm 2 chân nhưng rất hiếm khi liệt cơ hô hấp — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-148,noi,Basedow,Nội tiết,Đặc điểm cơn liệt ở bệnh nhân Basedow có hạ kali máu: Kali máu thường dưới 2 mmol/l — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-149,noi,Basedow,Nội tiết,Thuốc kháng giáp trạng tổng hợp thuộc nhóm imidazol: PTU — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-150,noi,Basedow,Nội tiết,Thuốc kháng giáp trạng tổng hợp thuộc nhóm imidazol: Basdene — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-151,noi,Basedow,Nội tiết,Thuốc kháng giáp trạng tổng hợp thuộc nhóm imidazol: Thyrozol — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-152,noi,Basedow,Nội tiết,Thuốc kháng giáp trạng tổng hợp thuộc nhóm imidazol: Neomercazol — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-153,noi,Basedow,Nội tiết,Các yếu tố tiên lượng kết quả điều trị nội khoa bệnh nhân cường giáp kém hiệu quả là: Tuyến giáp to độ III — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-154,noi,Basedow,Nội tiết,Các yếu tố tiên lượng kết quả điều trị nội khoa bệnh nhân cường giáp kém hiệu quả là: TSH giảm kéo dài — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-155,noi,Basedow,Nội tiết,Các yếu tố tiên lượng kết quả điều trị nội khoa bệnh nhân cường giáp kém hiệu quả là: Nồng độ TRAb ban đầu thấp — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-156,noi,Basedow,Nội tiết,Các yếu tố tiên lượng kết quả điều trị nội khoa bệnh nhân cường giáp kém hiệu quả là: Tỉ số T3/T4 < 20 — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-157,noi,Basedow,Nội tiết,Chỉ định của thuốc PTU: Suy gan — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-158,noi,Basedow,Nội tiết,Chỉ định của thuốc PTU: PNCT 3 tháng đầu — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-159,noi,Basedow,Nội tiết,Chỉ định của thuốc PTU: PN đang cho con bú — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-160,noi,Basedow,Nội tiết,Chỉ định của thuốc PTU: Cơn bão giáp — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-161,noi,Basedow,Nội tiết,Chỉ định của thuốc PTU: Lồi mắt — Nhận định này đúng hay sai?,Đúng,Sai,,,,b,
noi-base-162,noi,Basedow,Nội tiết,Dấu hiệu của mạch kích động: mạch nẩy rõ: mạch bẹn/bụng — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
noi-base-163,noi,Basedow,Nội tiết,Bệnh nhân Basedow muốn có thai dừng thuốc bao lâu?: 6 tháng + BS (chưa thấy) — Nhận định này đúng hay sai?,Đúng,Sai,,,,a,
