id,subject,chapter,group,case_stem,image,question,option_a,option_b,option_c,option_d,option_e,option_f,correct_answer,explanation
sly-hohap-061,sinh-ly,Vận chuyển khí & điều hoà hô hấp,Hô hấp,,,Độ pH của máu tĩnh mạch chỉ hơi acid hơn độ pH của máu động mạch vì,CO2 là một base yếu,không có carbonic anhydrase trong máu tĩnh mạch,H+ được tạo ra từ CO2 và H2O được đệm bởi HCO3- trong máu tĩnh mạch,H+ sinh ra từ CO2 và H2O được đệm bởi deoxyhemoglobin trong máu tĩnh mạch,oxyhemoglobin là chất đệm tốt hơn cho H+ so với deoxyhemoglobin,,d,"Trong máu tĩnh mạch, CO2 kết hợp với H2O tạo acid yếu H2CO3 (xúc tác bởi carbonic anhydrase). H+ được đệm bởi deoxyhemoglobin - chất đệm hiệu quả cho H+, làm cho pH máu tĩnh mạch chỉ hơi acid hơn máu động mạch. Oxyhemoglobin là chất đệm kém hiệu quả hơn deoxyhemoglobin."
sly-hohap-062,sinh-ly,Cơ học hô hấp & thể tích phổi,Hô hấp,,,"Trong một lần thở ra tối đa, tổng thể tích đã thở ra là",thể tích lưu thông (VT),dung tích sống (VC),thể tích dự trữ thở ra (ERV),thể tích cặn (RV),dung tích cặn chức năng (FRC),dung tích thở vào,b,Thể tích đã thở ra trong thời gian thở ra tối đa gắng sức là dung tích sống gắng sức hay dung tích sống (VC).
sly-hohap-063,sinh-ly,"Khuếch tán, thông khí-tưới máu & bài tập tổng hợp",Hô hấp,,,Một người bị khiếm khuyết thông khí/tưới máu (V/Q) bị thiếu oxy và được điều trị bằng O2 bổ sung. O2 bổ sung sẽ hữu ích nhất nếu khiếm khuyết V/Q chủ yếu ở,khoảng chết,shunt,V/Q cao,V/Q thấp,V/Q = 0,V/Q = ∞,d,O2 bổ sung hữu ích nhất khi khiếm khuyết chủ yếu là V/Q thấp vì các khu vực có V/Q thấp có lưu lượng máu cao nhất. Khoảng chết (V/Q vô cùng) không có dòng máu nên O2 bổ sung không ảnh hưởng; Shunt (V/Q=0) không có thông khí nên O2 bổ sung không có tác dụng.
sly-hohap-064,sinh-ly,"Khuếch tán, thông khí-tưới máu & bài tập tổng hợp",Hô hấp,,,Trường hợp nào dưới đây được dự đoán sẽ có gradient A-a lớn nhất?,Người bị xơ phổi,Người bị giảm thông khí do dùng quá liều morphine,Người ở độ cao 3657m so với mực nước biển,Một người bình thường thở 50% O2,Một người bình thường thở 100% O2,,a,"Trong xơ phổi, có sự dày lên của hàng rào phế nang/mao mạch phổi và tăng khoảng cách khuếch tán của O2, dẫn đến thiếu cân bằng O2, giảm oxy máu và tăng gradient A-a. Giảm thông khí và đi lên độ cao cũng gây thiếu oxy máu, nhưng gradient A-a bình thường."
sly-hohap-065,sinh-ly,"Khuếch tán, thông khí-tưới máu & bài tập tổng hợp",Hô hấp,Bảng dữ kiện (5 dòng A-E): PIO2 (mmHg) / PVO2 (mmHg) / Vùng bề mặt tương đối / Độ dày tương đối. (A) 150/40/1/1; (B) 150/40/2/2; (C) 300/40/1/2; (D) 150/80/1/1; (E) 190/80/2/2.,,Trường hợp nào sau đây sẽ có tốc độ vận chuyển O2 giữa khí phế nang và máu mao mạch phổi cao nhất?,(A),(B),(C),(D),(E),,c,"Sự khuếch tán của O2 từ khí phế nang sang máu mao mạch phổi tỷ lệ thuận với chênh lệch áp suất riêng phần O2, tỷ lệ thuận với diện tích bề mặt khuếch tán và tỷ lệ nghịch với khoảng cách khuếch tán/độ dày của hàng rào."
sly-hohap-066,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,Một người có phổi bình thường tại mực nước biển (760mmHg) thở 50% oxi. PO2 xấp xỉ tại phế nang là bao nhiêu?,100,159,306,330,380,,c,"PO2 = Phần trăm O2 × (Áp suất khí quyển - áp suất hơi nước) = 0,5×(760-47) ≈ 306 mmHg."
sly-hohap-067,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,Trong điều kiện nào sau đây PO2 phế nang tăng và PCO2 phế nang giảm?,tăng thông khí phế nang và không thay đổi chuyển hóa,giảm thông khí phế nang và không thay đổi chuyển hóa,tăng chuyển hóa và không thay đổi thông khí phế nang,có sự tăng tương ứng chuyển hóa và thông khí phế nang,,,a,"Khi thông khí phế nang tăng mà mức chuyển hóa không thay đổi, lượng O2 được đưa vào phế nang tăng và lượng CO2 được đào thải nhiều hơn, làm tăng PO2 và giảm PCO2 trong phế nang."
sly-hohap-068,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,"Một phụ nữ 17 tuổi đang đạp xe mà không có mũ bảo hiểm. Cô ấy ngã và đập đầu. Trong phòng cấp cứu, cô ấy bất tỉnh và được nhận hỗ trợ thông khí. Khí máu của cô ấy là: PaO2=52 mmHg, PaCO2=75 mmHg, pH=7,15 và HCO3-=31 mM.",,Phần lớn CO2 được vận chuyển trong máu dưới dạng:,CO2 gắn vào các protein huyết tương,CO2 gắn vào hemoglobin,các ion bicarbonate,Hòa tan,,,c,
sly-hohap-069,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một nhóm 3 sinh viên y khoa năm thứ 3 đi theo nhóm hỗ trợ y tế đến Pêru, Nam Mỹ. Sau khi đặt chân đến cảng hàng không Bôlivia, họ đã leo bộ đến một ngôi làng hẻo lánh trên núi thuộc dãy Andes ở độ cao 18000 feet. Với áp suất khí quyển là 380 mm Hg. Ở độ cao này thì PO2 không khí khô hít vào sẽ là bao nhiêu?",160 mm Hg,100 mm Hg,80 mm Hg,70 mm Hg,38 mm Hg,,c,"PO2 = Phần trăm O2 × Áp suất khí quyển. Không khí khô chứa khoảng 21% O2. PO2 = 0,21×380 ≈ 80 mmHg."
sly-hohap-070,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,"Một người đàn ông 28 tuổi được đưa vào khoa cấp cứu với nhiều xương bị gãy do tai nạn xe hơi. Bệnh nhân được tiến hành lấy máu để làm xét nghiệm khí máu động mạch. Trong quá trình lấy máu, do bất cẩn nên bác sĩ đã để pitong của bơm tiêm bị tụt về và đẩy 1 bóng khí vào trong lòng mạch.",,Điều này sẽ ảnh hưởng tới các giá trị PO2 và PCO2 đo được như thế nào?,Cả 2 giá trị PaO2 và PaCO2 đo được sẽ cao hơn so với giá trị thực của bệnh nhân.,Cả 2 giá trị PaO2 và PaCO2 đo được sẽ thấp hơn giá trị thực tế của bệnh nhân.,Giá trị PaO2 đo được sẽ cao hơn và giá trị PaCO2 đo được sẽ thấp hơn giá trị khí máu thực của bệnh nhân.,Giá trị PaO2 đo được sẽ thấp hơn và giá trị PaCO2 đo được sẽ cao hơn giá trị khí máu thực tế của bệnh nhân.,Giá trị PaO2 và PaCO2 đo được sẽ phản ánh chính xác giá trị thực tế.,,c,"Khi có một bóng khí lọt vào mẫu máu động mạch, O2 từ bóng khí có thể khuếch tán vào máu, làm tăng giả tạo PaO2 đo được. Đồng thời, CO2 trong máu khuếch tán vào bóng khí, làm PaCO2 đo được thấp hơn giá trị thực."
sly-hohap-071,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,Một người phụ nữ 68 tuổi bị bệnh xơ phổi trình bày rất khó thở khi vận động sinh hoạt hàng ngày. Bà ta được chỉ định kiểm tra chức năng phổi để đánh giá sự tiến triển của căn bệnh. Giá trị nào trong các giá trị thí nghiệm sau là phù hợp với chẩn đoán của người phụ nữ trên.,Giảm khả năng khuếch tán dung tích của phổi,Tăng thể tích khí cặn,Giảm thể tích thở tối đa giây đầu tiên,Độ giãn nở của phổi tăng,Tăng sức đề kháng đường thở được hiệu chỉnh về thể tích phổi,,a,"Bệnh xơ phổi làm tổn thương mô phổi và gây dày màng phế nang-mao mạch, làm giảm khả năng khuếch tán khí của phổi. Tăng thể tích khí cặn thường gặp trong COPD hơn xơ phổi; xơ phổi làm giảm (không tăng) độ giãn nở của phổi; giảm FEV1 và tăng sức đề kháng đường thở không đặc trưng cho xơ phổi mà cho các bệnh tắc nghẽn."
sly-hohap-072,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,"Một người phụ nữ 34 tuổi xuất hiện trong phòng cấp cứu tình trạng thở nhanh và thở khó khởi phát cấp tính. Tiền sử bệnh cho thấy rằng, cô ta đã uống thuốc tránh thai được 9 năm. Phim chụp phổi cho thấy khiếm khuyết tưới máu ở thùy dưới trái.",,Hiện tượng nào trong những hiện tượng sau sẽ xảy ra nếu lưu lượng máu đến các phế nang hoàn toàn bị tắc bởi một huyết khối mạch phổi.,Tỉ lệ các phế nang bằng không.,PO2 của các phế nang sẽ bằng với khí hít vào.,PO2 của các phế nang sẽ bằng với PO2 ở tĩnh mạch hỗn hợp.,Gia tăng shunt trong phổi,Giảm khoảng chết phế nang.,,d,"Khi lưu lượng máu đến các phế nang bị tắc do huyết khối mạch phổi, máu không thể trao đổi khí tại các phế nang bị tắc, tạo ra hiện tượng shunt trong phổi. Khoảng chết phế nang sẽ TĂNG (không giảm) do vùng phế nang mất tưới máu."
sly-hohap-073,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một bệnh nhân 150-lb được lên kế hoạch cho cuộc phẫu thuật bụng được gửi phim để đánh giá trước phẫu thuật. Chụp X-ray lưng là bình thường, và kết quả chức năng phổi trong khí phòng cho thấy như sau: Thể tích khí lưu thông = 600 mL, Số lần thở = 12/phút, Dung tích sống của phổi = 5000 mL, PaO2 = 90 mm Hg, PaCO2 = 40 mm Hg, PECO2 = 28 mm Hg. Thể tích của khoảng chết sinh lý của bệnh nhân, được tính bằng cách áp dụng phương trình Bohr, bằng cái nào dưới đây?",0.3 mL,150 mL,180 mL,420 mL,7200 mL,,c,Phương trình Bohr: VD = VT×(PaCO2-PECO2)/PaCO2 = 600×(40-28)/40 = 180 mL.
sly-hohap-074,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,"Một thanh niên 20 tuổi cao 6'3'' có chỉ số 140-lb, đang xem ti vi thì cảm thấy bị đau ở bả vai của mình, khó thở và mệt mỏi. Bố anh ta đã nhận thấy anh ta tái lịm đi và đưa anh ta đến phòng cấp cứu. Qua thăm khám lâm sàng cho thấy rung thanh tăng, gõ vang và tiếng rì rào phế nang giảm. Chụp x-ray lưng cho thấy phổi trái bị tràn khí màng phổi 55%, do bị vỡ một kén khí trên bề mặt phổi.",,Những thay đổi gì trong chức năng của phổi sẽ xảy ra do tràn khí màng phổi?,Các thành ngực bên bị ảnh hưởng sẽ lùi vào phía trong,Áp lực khoang màng phổi trong vùng bị ảnh hưởng bằng với áp suất khí quyển,Khí quản lệch xa phổi bị tác động,Có hiện tượng căng phổi của phổi bị tác động.,Tỉ lệ bên bị tác động tăng trên mức bình thường,,c,"Khi có tràn khí màng phổi, không khí vào khoang màng phổi giữa phổi và thành ngực, gây áp lực lên phổi và làm phổi bị xẹp. Tràn khí màng phổi lớn có thể gây lệch khí quản và các cấu trúc trung thất về phía bên đối diện với phổi bị ảnh hưởng."
sly-hohap-075,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,Một cán bộ cách ly trình bày với bác sĩ triệu chứng khó thở khi gắng sức. Kiểm tra chức năng phổi thì phù hợp với rối loạn thông khí hạn chế. PO2 động mạch của anh ta là bình thường lúc thư giãn nhưng thiếu ô xi lúc kiểm tra ở chế độ làm việc gắng sức. Điều nào trong số các điều sau là sự giải thích phù hợp nhất về việc suy giảm PaO2 của bệnh nhân trong quá trình làm việc gắng sức so với lúc nghỉ ngơi?,Chênh lệch áp suất một phần bị giảm do O2 khuếch tán trong quá trình vận động,Diện tích bề mặt bị giảm cho sự khuếch tán trong quá trình vận động,Sự gia tăng trong liên kết của hemoglobin đối với O2 trong quá trình vận động dẫn đến nhiều O2 được vận chuyển hơn như oxihemiglobin và ít hơn ở trạng thái hòa tan,Tăng sự hấp thu ô xi từ máu bằng các vận động các cơ xương,Sự suy giảm việc khuếch tán cơ bản cùng với sự sụt giảm thời gian dịch chuyển của dung tích phổi trong lúc vận động mạnh.,,e,"Khi cơ thể vận động mạnh, nhu cầu oxy tăng lên, và nếu chức năng phổi bị hạn chế, khả năng khuếch tán oxy từ phế nang vào máu có thể giảm do giảm thời gian máu lưu lại trong mao mạch phổi khi vận động, không đủ lâu để trao đổi oxy hiệu quả."
sly-hohap-076,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một phụ nữ 40 tuổi có chỉ số 125-lb có tiền sử bị polyp mũi và dị ứng với aspirin từ khi còn bé. Bệnh nhân nhập khoa cấp cứu với tình trạng hen suyễn và tình trạng suy hô hấp thuộc nhóm tăng CO2 máu. Cô ta được chỉ định đặt nội khí quản ngay lập tức và được đặt máy thở FIO2 40%, tỉ lệ kiểm soát là 15 nhịp thở mỗi phút và thể tích khí lưu thông là 500 mL. Chỉ số nào dưới đây là chỉ số thông khí phế nang gần đúng của cô ta?",375 mL/min,3500 mL/min,5250 mL/min,5625 mL/min,7500 mL/min,,d,"Thể tích khoảng chết sinh lí ước lượng khoảng 2 mL/kg cân nặng. 125 lb ≈ 56,7 kg. Thông khí phế nang (VA) = Tần số thở × (Thể tích khí lưu thông - Thể tích khoảng chết) = 15×(500-56,7×2) = 5625 mL/phút."
sly-hohap-077,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một thanh niên 26 tuổi đang được huấn luyện marathon thực hiện một khối lượng công việc vượt quá ngưỡng yếm khí của mình. Nếu anh ta tiếp tục chạy bằng hoặc cao hơn ngưỡng này, thì chỉ số nào sẽ tăng?",Thông khí phế nang,pH động mạch,PaCO2,Huyết tương,Chất cảm thụ hóa học trung tâm,,c,"Khi tập luyện với cường độ vượt quá ngưỡng yếm khí, cơ thể không thể cung cấp đủ oxy cho cơ bắp, dẫn đến sản xuất axit lactic và tích tụ CO2 trong máu, khiến PaCO2 tăng."
sly-hohap-078,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,Một sinh viên y khoa đang chờ để hỏi bệnh bệnh nhân đầu tiên của mình tại trung tâm kỹ năng lâm sàng trở nên rất lo lắng và dẫn tới làm tăng tốc độ thông khí phế nang. Nếu tốc độ tạo ra CO2 là không đổi thì chỉ số nào sẽ giảm?,pH,PaO2,PaCO2,HCO3 huyết tương,Chênh lệch PO2 giữa phế nang-động mạch,,c,"Khi tốc độ thông khí phế nang tăng (hyperventilation), CO2 trong máu được loại bỏ nhanh hơn, dẫn đến giảm PaCO2."
sly-hohap-079,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một thanh niên 36 tuổi có tiền sử bệnh AIDS và nhiễm trùng đường hô hấp tới với khoa cấp cứu với tình trạng suy hô hấp nặng. Bệnh nhân được chỉ định đặt máy thở tới tốc độ 16 lần/phút, thể tích khí lưu thông là 600 mL, và FIO2 là 1. Mẫu máu động mạch đã được lấy từ 20 phút trước cho thấy PO2 là 350 mm Hg, PCO2 là 36 mm Hg và pH là 7.32. Tại áp suất khí quyển là 757 mm Hg và giả thiết một tỉ lệ trao đổi hô hấp bình thường là 0.8, mức độ ô xi ở phế nang của bệnh nhân xấp xỉ giá trị nào dưới đây?",105 mm Hg,355 mm Hg,576 mm Hg,665 mm Hg,712 mm Hg,,d,PAO2 = FiO2×(Patm-PH2O) - PaCO2/R = 1×(757-47) - 36/0.8 = 710-45 = 665 mmHg.
sly-hohap-080,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một phụ nữ 58 tuổi trải qua cơn hen cấp làm cho bệnh nhân khó thở, thở nhanh. Điều nào sau đây sẽ xảy ra ở bệnh nhân này?",Dòng chảy trong khí quản và đường hô hấp trên sẽ trở nên nhiều hơn,Chênh áp cần thiết cho luồng không khí sẽ tăng lên.,Các kháng trở với luồng không khí sẽ giảm,Các kháng trở với luồng không khí sẽ tăng tuyến tính với sự sụt giảm trong bán kính đường thở.,Chỉ số Reynolds sẽ giảm,,b,"Khi hen suyễn cấp tính, đường thở bị viêm và co thắt, làm giảm bán kính đường thở và tăng kháng trở, yêu cầu chênh áp lớn hơn để duy trì luồng khí. Kháng trở thay đổi theo hàm mũ với bán kính (tỷ lệ 1/r^4), không phải tuyến tính; chỉ số Reynolds sẽ tăng (không giảm)."
sly-hohap-081,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,"Một phụ nữ 68 tuổi phục hồi sau phẫu thuật có triệu chứng sốt, thiếu ô xi và khó thở. Bà ta đã được thở khí 100% O2, kết quả thí nghiệm như sau: PaO2 95mmHg, PaCO2 33 mmHg, pH 7,46, HCO3 22 mEq/l, Hb 15g%, SaO2 95%.",,Phản ứng với 100% O2 cho thấy bệnh nhân có:,Giảm thông khí phế nang,Sự suy giảm việc khuếch tán,Mất cân bằng thông khí tưới máu,Có shunt phải-trái,Ngộ độc khí CO,,d,
sly-hohap-082,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một người đàn ông 67 là ứng cử viên cho việc cấy ghép tim trải qua thông tim để đánh giá tình trạng huyết động của mình. Những phát hiện bao gồm: áp lực động mạch phổi (PAP) = 35 mm Hg, cung lượng tim = 4 L/phút, áp lực nhĩ trái (LAP) = 15 mm Hg, áp lực nhĩ phải = 10 mm Hg. Giá trị nào trong các giá trị sau là PVR (kháng trở mạch phổi của) ông ta?",0.16 L/min/mm Hg,0.2 L/min/mm Hg,5 L/min/mm Hg,6.25 L/min/mm Hg,,,c,PVR = (PAP - LAP) / Cung lượng tim = (35-15)/4 = 5 L/min/mmHg.
sly-hohap-083,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,Một phụ nữ 36 tuổi được tìm thấy hôn mê tại nhà và chết lâm sàng khi đến trung tâm y tế khu vực gần nhất. Khí máu cho thấy giá trị PaO2 là bình thường nhưng bão hòa O2 động mạch thấp hơn bình thường. Trạng thái nào trong các trạng thái sau phù hợp nhất với những phát hiện trên?,Thiếu máu,Ngộ độc khí CO,Giảm thông khí,Chỉ số thấp,Shunt phải-trái,,b,"Khi bị ngộ độc khí CO, PaO2 có thể bình thường vì CO không ảnh hưởng trực tiếp đến mức oxy hòa tan, nhưng SaO2 lại giảm do CO có ái lực với hemoglobin cao hơn oxy, hình thành carboxyhemoglobin thay vì oxyhemoglobin."
sly-hohap-084,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,Các nghiên cứu siêu âm Doppler màu không xâm lấn được thực hiện trên một trẻ sơ sinh đủ tháng và một trẻ sinh non 28 tuần tuổi. Giá trị nào sau đây có khả năng có một giá trị thấp hơn ở trẻ sinh non so với trẻ sơ sinh đúng ngày?,Lưu lượng máu từ động mạch phổi qua ống động mạch,Áp lực động mạch phổi,Dòng máu phổi,Áp lực thủy tĩnh mao mạch phổi,Sức cản của mạch phổi,,e,"[Lưu ý: đáp án tô đỏ trong đề gốc là 'Sức cản của mạch phổi', nhưng phần giải thích đi kèm lại mô tả sức cản mạch phổi (PVR) CAO hơn ở trẻ sinh non so với trẻ đủ tháng - có khả năng mâu thuẫn giữa đáp án và giải thích trong nguồn gốc, giữ nguyên đáp án tô đỏ của đề.]"
sly-hohap-085,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một người đàn ông 62 tuổi bị suy tim sung huyết (CHF) phát triển ngày càng khó thở ở vị trí nằm nghiêng. Chụp X-ray ngực cho thấy tim to, đường ngang vuông góc với bề mặt phổi thùy giữa chỉ ra rằng có sự gia tăng mức độ ứ dịch của phổi kẽ và đông đặc phổi. Phù phổi trong CHF được thúc đẩy bởi nguyên nhân nào dưới đây?",Tính thấm mao mạch phổi giảm,Áp lực keo mô kẽ phổi giảm,Áp lực thủy tĩnh mao mạch phổi tăng,Áp lực keo mao mạch phổi tăng,Áp lực thủy tĩnh mô kẽ phổi tăng,,c,"Trong CHF, khả năng bơm máu của tim kém đi, dẫn đến tăng áp lực trong các tĩnh mạch lớn và mao mạch phổi. Tăng áp lực thủy tĩnh mao mạch phổi là nguyên nhân chính gây phù phổi."
sly-hohap-086,sinh-ly,Ca lâm sàng hô hấp,Hô hấp,,,"Một phụ nữ 35 tuổi bị bệnh tiểu đường thai kỳ có triệu chứng cao huyết áp và tiền sản giật, bệnh nhân được chỉ định mổ lấy thai ở tuổi thai 30 tuần. Người phụ nữ được cho hai liều betamethasone 12 mg, tiêm bắp, cách nhau 24 giờ. Mục đích của việc sử dụng Corticoid ở bệnh nhân này là gì?",Tăng lưu lượng máu từ tâm nhĩ phải vào tâm nhĩ trái qua lỗ ovale,Tăng lưu lượng máu đến phổi của thai nhi,Tăng PO2 thai.,Chuyển các đường cong phân ly oxyhemoglobin của bào thai sang bên phải,Tăng tỷ lệ lecithin/sphingomyelin trong nước ối,,e,"Betamethasone thường được dùng khi có nguy cơ sinh non để thúc đẩy sự trưởng thành của phổi thai nhi, tăng cường sản xuất surfactant. Corticoid làm tăng tỷ lệ lecithin/sphingomyelin (L/S) trong nước ối, cho thấy phổi thai nhi đã sẵn sàng hơn cho chức năng hô hấp sau sinh."
